,Page_No.,Type_of_property,Place,Property_Name,Price_in_lakhs,Min_Area(sft),Max_Area(sft),Posted_Date,Posted_By,BHK,Baths
2248,90,Residential land / Plot,Building Blocks Grandeur Projects,,8.5,1199 ,1199 ,2021-06-17,Owner,0,0
2249,90,,LB Nagar,,145.0,1128 ,1128 ,2021-06-17,Owner,4 ,4 
2250,91,Residential Apartment,Kowkur,Greenwood Residency,48.0,1230 ,1230 ,2021-06-17,Owner,2 ,2 
2251,91,Independent House,emjal,Independent house,94.0,1242 ,1242 ,2021-06-17,Owner,2 ,2 
2252,91,Residential Apartment,Madhapur,Maruti Rich The Lake Towers,421.0,4309 ,4309 ,2021-06-16,Owner,4 ,4 
2253,91,Independent House,Shamirpet,,175.0,4000 ,4000 ,2021-06-15,Owner,4 ,4 
2254,91,Residential land / Plot,Bhuvanagiri,,11.0,1800 ,1800 ,2021-06-17,Owner,0,0
2255,91,Independent House,RTC Colony,,310.0,1800 ,1800 ,2021-06-15,Owner,6 ,6 
2256,91,,Shamshabad,farm land,70.0,11340 ,11340 ,2021-06-15,Owner,0,0
2257,91,Residential land / Plot,Shad nagar,,19.2,2160 ,2160 ,2021-06-15,Owner,0,0
2258,91,Residential land / Plot,triveni nagar,balapur  x roads,250.0,4113 ,4113 ,2021-06-15,Owner,0,0
2259,91,Independent House,Jagatgiri gutta,,240.0,2880 ,2880 ,2021-06-15,Owner,2 ,2 
2260,91,Residential Apartment,Rajeev Nagar,Krish Apartment,48.0,800 ,800 ,2021-06-15,Owner,2 ,2 
2261,91,Independent House,Gaddi Annaram,,130.0,918 ,918 ,2021-06-15,Owner,4 ,4 
2262,91,Independent House,Quadri Bagh,,170.0,1350 ,1350 ,2021-06-15,Owner,5 ,5 
2263,91,Residential land / Plot,Behind saidabad community hall,,145.0,2301 ,2301 ,2021-06-14,Owner,0,0
2264,91,Residential Apartment,Miyapur,Bhanu Township,50.0,1024 ,1024 ,2021-06-14,Owner,2 ,2 
2265,91,Residential land / Plot,Malkapur,,21.0,1260 ,1260 ,2021-06-14,Owner,0,0
2266,91,Residential Apartment,Srinivasa Nagar,Sri Sai Datta Apartments,52.0,1050 ,1050 ,2021-06-14,Owner,2 ,2 
2267,91,Independent House,Yapral,Omsree Malabar Greens,450.0,2700 ,2700 ,2021-06-14,Owner,4 ,5 
2268,91,Independent House,Nalanda Nagar,,350.0,4000 ,4000 ,2021-06-14,Owner,4 ,5 
2269,91,Residential land / Plot,Between Airport & Hi-tech city,Gopal Nagar,150.0,225 ,225 ,2021-06-14,Owner,0,0
2270,91,Residential Apartment,Madhura Nagar,Vishnu Classic,145.0,1650 ,1650 ,2021-06-14,Owner,3 ,3 
2271,91,Residential Apartment,Jubilee Gardens Road No 4,Sai Nilayam kothaguda,65.0,1110 ,1110 ,2021-06-14,Owner,2 ,2 
2272,91,,Almas guda,,82.0,60 ,60 ,2021-06-13,Owner,1 ,2 
2273,91,Residential Apartment,"penta reddy colony street no1,Boduppal",SAI BALAJI RESIDENCY BODUPPAL,61.3,1100 ,1100 ,2021-06-13,Owner,2 ,2 
2274,91,Residential Apartment,"Road No 11, Shakthi Nagar, Chintalkunta, LB Nagar",ARC Sai Brindavanam,75.0,1300 ,1300 ,2021-06-13,Owner,2 ,2 
2275,92,Residential Apartment,"Chintalkunta, Road No 11, Shakthi Nagar",ARC Sai Brindavanam  Apartments,75.0,1300 ,1300 ,2021-06-13,Owner,2 ,2 
2276,92,Residential land / Plot,megha colony,,80.0,3600 ,3600 ,2021-06-11,Owner,0,0
2277,92,Residential land / Plot,Yacharam,,20.0,1125 ,1125 ,2021-06-10,Owner,0,0
2278,92,Residential land / Plot,Near Kongara Kalan,,22.0,1780 ,1780 ,2021-06-10,Owner,0,0
2279,92,Residential Apartment,Serlingampally,Incor Bonsai Homes,90.0,1170 ,1170 ,2021-06-10,Owner,2 ,2 
2280,92,Residential land / Plot,Chintapally,Sagar Pushpavan,6.0,1350 ,1350 ,2021-06-10,Owner,0,0
2281,92,Independent House,Krishna Reddy Pet,Lakeview Villas,475.0,3618 ,3618 ,2021-06-10,Owner,4 ,4 
2282,92,Residential land / Plot,Bijapur,,26.75,2326 ,2326 ,2021-06-09,Owner,0,0
2283,92,Residential land / Plot,"Kothur, Penjerla, Banglore Highway",Farm Land,72.0,21780 ,21780 ,2021-06-09,Owner,0,0
2284,92,Residential land / Plot,Gaddapotharam,,40.8,2424 ,2424 ,2021-06-09,Owner,0,0
2285,92,Residential land / Plot,Jadcherla,,46.0,1800 ,1800 ,2021-06-09,Owner,0,0
2286,92,Residential land / Plot,Near narkoda,Venkatapur,4.5,1017 ,1017 ,2021-06-09,Owner,0,0
2287,92,Residential Apartment,Akbar Hills,Trust Trend Residency,150.0,3700 ,3700 ,2021-06-08,Owner,7 ,4 
2288,92,Independent House,"SRT nagar, Borabanda",,120.0,1197 ,1197 ,2021-06-08,Owner,5 ,6 
2289,92,Residential land / Plot,Shad nagar,IGS-3 EXE phase 1 Block-B,68.75,5607 ,5607 ,2021-06-08,Owner,0,0
2290,92,,Bandlaguda jagir,,550.0,3060 ,3060 ,2021-06-08,Owner,8 ,0 
2291,92,Residential Apartment,Kurmaguda,Jumerah Apartment,63.0,1350 ,1350 ,2021-06-08,Owner,3 ,3 
2292,92,,Pragathi Nagar,rehamathnagar,150.0,2000 ,2000 ,2021-06-08,Owner,2 ,2 
2293,92,Residential land / Plot,Shad nagar,,30.0,1647 ,1647 ,2021-06-08,Owner,0,0
2294,92,Residential land / Plot,Ranga Reddy,,12.0,1350 ,1350 ,2021-06-08,Owner,0,0
2295,92,Residential Apartment,Madhapur,Dhanalakshmi D Address,250.0,2000 ,2000 ,2021-06-08,Owner,3 ,3 
2296,92,Residential Apartment,HITEX ROAD,SILPA GRANDUER,85.0,1200 ,1200 ,2021-06-07,Owner,2 ,2 
2297,92,Residential Apartment,Kushaiguda,sapthagiri HEIGHTS Apartments kushaiguda,62.0,1550 ,1550 ,2021-06-07,Owner,2 ,2 
2298,92,,Subash Nagar Last Bus stop,Subash Nagar,55.0,495 ,495 ,2021-06-07,Owner,2 ,2 
2299,92,Residential land / Plot,Rahmat Nagar,,226.0,2403 ,2403 ,2021-06-07,Owner,0,0
2300,93,Residential land / Plot,ALAIR,,24.0,2160 ,2160 ,2021-06-07,Owner,0,0
2301,93,Residential Apartment,Jawahar nagar,Satya Mansion,45.0,952 ,952 ,2021-06-06,Owner,2 ,2 
2302,93,Independent House,Rock town colony,G 2 Individual house,0.0,267 ,267 ,2021-06-05,Owner,3 ,3 
2303,93,Independent House,Hema Nagar,Tirumala Meadows Colony,95.0,1296 ,1296 ,2021-06-05,Owner,2 ,2 
2304,93,Residential land / Plot,kandukur x roads,sri sai homes kandukur,28.39,167 ,167 ,2021-06-05,Owner,0,0
2305,93,Residential Apartment,Ramdas Nagar,Ashok residency,42.0,980 ,980 ,2021-06-04,Owner,2 ,2 
2306,93,,Gajulramaram,,0.0,2070 ,2070 ,2021-06-03,Owner,0,0
2307,93,Residential land / Plot,Yenkapally,,80.0,414 ,414 ,2021-06-02,Owner,0,0
2308,93,,"g.m chowni,kandikal gate",,140.0,1125 ,1125 ,2021-06-02,Owner,3 ,2 
2309,93,Residential land / Plot,Nagulapally Village Faruq Nager Mandal,Cosmocity Phase 2,25.0,3600 ,3600 ,2021-06-02,Owner,0,0
2310,93,Residential land / Plot,"yakutpura, close to reti masjid",,43.0,1100 ,1100 ,2021-06-02,Owner,0,0
2311,93,Residential Apartment,Kalyan Nagar Phase 3,Sri Sai Viswanadha Towers,62.0,1176 ,1176 ,2021-06-01,Owner,2 ,2 
2312,93,Residential Apartment,Kartikeya Nagar,Sai Leela Residency,55.0,1100 ,1100 ,2021-06-01,Owner,2 ,2 
2313,93,Residential Apartment,Panchavati Colony,Sree Shrikara,75.0,1250 ,1250 ,2021-07-21,Owner,2 ,2 
2314,93,Residential land / Plot,Kadtal,Sashank,11.0,1719 ,1719 ,2021-05-31,Owner,0,0
2315,93,Residential Apartment,New Friends Colony,Lakshmi nilayam,60.0,1300 ,1300 ,2021-05-31,Owner,3 ,3 
2316,93,,Lal Darwaza,,45.0,1300 ,1300 ,2021-05-31,Owner,3 ,3 
2317,93,Residential Apartment,Puppalaguda,sai vihar apartment manikonda,91.2,1600 ,1600 ,2021-05-30,Owner,3 ,3 
2318,93,Residential Apartment,Toli Chowki,"MD lines, toli chowki",40.0,980 ,980 ,2021-07-25,Owner,2 ,2 
2319,93,Residential land / Plot,Narkedpally,,35.0,1980 ,1980 ,2021-05-28,Owner,0,0
2320,93,Residential land / Plot,"Isnapur, Patancheru",,40.0,200 ,200 ,2021-05-28,Owner,0,0
2321,93,Residential land / Plot,Attapur Ring Road,,204.0,240 ,240 ,2021-05-28,Owner,0,0
2322,93,Independent House,Bongulur,,94.0,1503 ,1503 ,2021-05-28,Owner,8 ,6 
2323,94,,Natraj Nagar Ambedkar Nagar tappachubtra Hyderabad,Building,45.0,750 ,750 ,2021-05-28,Owner,3 ,0
2324,94,Residential land / Plot,Kothur,"Nandi Avenue, Nandigama",46.0,3303 ,3303 ,2021-05-28,Owner,0,0
2325,94,Residential land / Plot,Aushapur,,55.0,3303 ,3303 ,2021-05-27,Owner,0,0
2326,94,Residential land / Plot,Chintakunta,,30.0,43560 ,43560 ,2021-05-27,Owner,0,0
2327,94,Residential land / Plot,Sainikpuri,,91.35,1827 ,1827 ,2021-05-26,Owner,0,0
2328,94,Residential Apartment,shilparamam,manasa sarovar,134.0,1715 ,1715 ,2021-05-25,Owner,3 ,2 
2329,94,Residential land / Plot,Bb nagar,Open plot,10.5,1350 ,1350 ,2021-05-25,Owner,0,0
2330,94,Residential land / Plot,Kammadanam Village Shadnagar,,42.0,5400 ,5400 ,2021-05-25,Owner,0,0
2331,94,Residential land / Plot,Kothur,,23.0,1440 ,1440 ,2021-05-25,Owner,0,0
2332,94,Residential land / Plot,Maheswaram,,660.0,96000 ,96000 ,2021-05-25,Owner,0,0
2333,94,,kausalya nagar colony,,44.0,1170 ,1170 ,2021-05-25,Owner,2 ,2 
2334,94,Residential land / Plot,Raghavendra nagar nacharam,,33.3,648 ,648 ,2021-05-25,Owner,0,0
2335,94,Residential land / Plot,Aushapur,,150.0,9000 ,9000 ,2021-05-25,Owner,0,0
2336,94,Residential land / Plot,yadadri,,75.0,150 ,150 ,2021-05-25,Owner,0,0
2337,94,Residential land / Plot,Bhongir,,30.0,1800 ,1800 ,2021-05-25,Owner,0,0
2338,94,Residential land / Plot,"1-48, Jeedimetla Village, Quthubullapur, Near Suchitra",,115.0,2070 ,2070 ,2021-05-25,Owner,0,0
2339,94,Residential land / Plot,Srisailam Highway,,45.0,2700 ,2700 ,2021-05-25,Owner,0,0
2340,94,Residential land / Plot,Kothur,,46.75,2475 ,2475 ,2021-05-25,Owner,0,0
2341,94,Residential land / Plot,Ghatkesar,,36.0,2160 ,2160 ,2021-05-24,Owner,0,0
2342,94,Independent House,khairatabad,,280.0,963 ,963 ,2021-05-24,Owner,4 ,2 
2343,94,Residential land / Plot,Warangal highway,,20.0,1800 ,1800 ,2021-05-24,Owner,0,0
2344,94,Residential land / Plot,chaitanya hills,,131.0,267 ,267 ,2021-05-24,Owner,0,0
2345,94,Residential land / Plot,Saraswati Nagar,,297.0,4122 ,4122 ,2021-05-24,Owner,0,0
2346,94,Residential land / Plot,Vattepally,,16.0,900 ,900 ,2021-05-24,Owner,0,0
2347,94,Residential land / Plot,Nerrapally Village,Batasingaram,18.0,1800 ,1800 ,2021-05-24,Owner,0,0
2348,95,,Tukkuguda,Building at thukkuguda,150.0,1800 ,1800 ,2021-05-23,Owner,3 ,4 
2349,95,Residential land / Plot,"VELJERLA,SHADNAGAR",,50.0,304920 ,304920 ,2021-05-23,Owner,0,0
2350,95,Residential land / Plot,Shad nagar,,27.0,2709 ,2709 ,2021-05-22,Owner,0,0
2351,95,Residential land / Plot,Gaddapotharam,,50.0,1800 ,1800 ,2021-05-22,Owner,0,0
2352,95,Residential land / Plot,Hayat nagar,,57.72,1998 ,1998 ,2021-05-21,Owner,0,0
2353,95,Residential land / Plot,Ramajipet yadagirigutta,,24.0,3600 ,3600 ,2021-05-21,Owner,0,0
2354,95,Residential land / Plot,Imam Guda,,28.0,1710 ,1710 ,2021-05-21,Owner,0,0
2355,95,Residential land / Plot,Jalapalli,,70.0,1800 ,1800 ,2021-05-21,Owner,0,0
2356,95,Residential land / Plot,Boduppal,,130.0,1998 ,1998 ,2021-05-21,Owner,0,0
2357,95,Residential land / Plot,Gulshan Colony,Gulshan Colony,86.5,1557 ,1557 ,2021-05-21,Owner,0,0
2358,95,Residential land / Plot,Pagidipalli Bhongir,,24.0,2160 ,2160 ,2021-05-20,Owner,0,0
2359,95,Residential land / Plot,Vyasapuri,mountain view colony,28.0,1800 ,1800 ,2021-05-20,Owner,0,0
2360,95,Residential land / Plot,Mettakanigudem,,61.0,150 ,150 ,2021-05-20,Owner,0,0
2361,95,Residential land / Plot,"Mansanpally village, Maheswaram Mandal",,25.0,1800 ,1800 ,2021-05-20,Owner,0,0
2362,95,Residential land / Plot,Kompally,,267.0,4320 ,4320 ,2021-05-20,Owner,0,0
2363,95,Residential land / Plot,Bhongir,,45.0,2700 ,2700 ,2021-05-19,Owner,0,0
2364,95,Residential land / Plot,"Indersham Village, Rameshwar Band",,35.0,350 ,350 ,2021-05-19,Owner,0,0
2365,95,Residential land / Plot,bbg ggs ph 3 shadnagar hydrabad,,11.5,1000 ,1000 ,2021-05-19,Owner,0,0
2366,95,Residential land / Plot,Thimmapur,,40.0,2403 ,2403 ,2021-05-18,Owner,0,0
2367,95,Residential land / Plot,Shad nagar,,33.0,1485 ,1485 ,2021-05-18,Owner,0,0
2368,95,Residential land / Plot,Tummuluru,,24.0,1800 ,1800 ,2021-05-17,Owner,0,0
2369,95,Residential land / Plot,Shad nagar,,17.0,1350 ,1350 ,2021-05-17,Owner,0,0
2370,95,Residential land / Plot,Shad nagar,,25.0,4797 ,4797 ,2021-05-17,Owner,0,0
2371,95,Residential land / Plot,Yadagirigutta,,16.0,1881 ,1881 ,2021-05-17,Owner,0,0
2372,95,Residential land / Plot,shadhnagar,,9.75,1350 ,1350 ,2021-05-17,Owner,0,0
2373,96,Residential land / Plot,"hanuman nagar,meerpet",,165.0,300 ,300 ,2021-05-17,Owner,0,0
2374,96,Residential land / Plot,Borabanda,Nrr Puram Colony,250.0,1872 ,1872 ,2021-05-16,Owner,0,0
2375,96,Residential land / Plot,Shad nagar,,15.0,1800 ,1800 ,2021-05-15,Owner,0,0
2376,96,Residential Apartment,NEAR DILIP SUPER MARKET,"ROYAL ICON, ",48.0,1100 ,1100 ,2021-05-15,Owner,2 ,2 
2377,96,Residential land / Plot,Singapur,VSR's CKR Enclave,40.8,1530 ,1530 ,2021-05-14,Owner,0,0
2378,96,Residential land / Plot,Yadagirigutta,,18.0,1800 ,1800 ,2021-05-12,Owner,0,0
2379,96,Residential land / Plot,Shad nagar,,26.0,1800 ,1800 ,2021-05-11,Owner,0,0
2380,96,Residential land / Plot,Yadagirigutta,,30.0,1800 ,1800 ,2021-05-11,Owner,0,0
2381,96,Residential land / Plot,Shadnagar,,12.06,1206 ,1206 ,2021-05-11,Owner,0,0
2382,96,Residential land / Plot,Shadnagar,,11.7,1170 ,1170 ,2021-05-11,Owner,0,0
2383,96,Residential land / Plot,Kottur,,38.0,200 ,200 ,2021-05-10,Owner,0,0
2384,96,,Yerrakunta,,35.0,1076 ,1076 ,2021-05-10,Owner,2 ,3 
2385,96,Residential land / Plot,Shad nagar,,24.0,150 ,150 ,2021-05-10,Owner,0,0
2386,96,Residential land / Plot,Ranga Reddy,,45.0,2646 ,2646 ,2021-05-10,Owner,0,0
2387,96,Residential land / Plot,Jangam,Sukhibava Project Developer,0.0,1620 ,1620 ,2021-05-10,Owner,0,0
2388,96,Residential land / Plot,katedan sriram nagar colony,,35.0,639 ,639 ,2021-05-09,Owner,0,0
2389,96,Residential land / Plot,Farooq Nagar Mandal,,24.75,1485 ,1485 ,2021-05-07,Owner,0,0
2390,96,,Adibatla,Ramulu Venture,72.0,9000 ,9000 ,2021-05-07,Owner,2 ,2 
2391,96,Residential Apartment,1st Phase KPHB,Manjeera Majestic Homes,170.0,1473 ,1473 ,2021-05-07,Owner,3 ,2 
2392,96,Residential land / Plot,Sahibabad,,142.0,1350 ,1350 ,2021-05-06,Owner,0,0
2393,96,Residential land / Plot,Dabeerpura,,110.0,200 ,200 ,2021-05-04,Owner,0,0
2394,96,Residential land / Plot,Murtuzaguda,,16.56,1440 ,1440 ,2021-05-04,Owner,0,0
2395,96,Residential land / Plot,Shad nagar,Building Grandeur,12.18,1197 ,1197 ,2021-05-03,Owner,0,0
2396,96,Residential land / Plot,Shad nagar,Raikal Toll Plaza,22.0,1350 ,1350 ,2021-05-03,Owner,0,0
2397,96,Residential land / Plot,keshampet mandal,,10.73,1485 ,1485 ,2021-05-03,Owner,0,0
2398,97,Residential land / Plot,Shad nagar,BBG Kohinoor Central 2,28.0,4185 ,4185 ,2021-05-03,Owner,0,0
2399,97,Residential land / Plot,Chinnamangalaram,,165.0,9000 ,9000 ,2021-05-03,Owner,0,0
2400,97,Residential land / Plot,Kandi,Supraja iit technopark,35.0,1649 ,1649 ,2021-05-02,Owner,0,0
2401,97,Residential land / Plot,Pigilipur,,45.69,6327 ,6327 ,2021-04-30,Owner,0,0
2402,97,Residential land / Plot,shadnagar,,31.5,1620 ,1620 ,2021-04-29,Owner,0,0
2403,97,Residential land / Plot,"Alijapur, Alkapur Road",NRI Enclave Phase 2,163.0,2448 ,2448 ,2021-04-29,Owner,0,0
2404,97,Residential land / Plot,Sadashivpet,,99.0,1323 ,1323 ,2021-04-29,Owner,0,0
2405,97,Residential Apartment,Near vasireddy swagruha foods Monkey junction,RAGHAVENDRA TOWERS PRAGATHI NAGAR ,68.0,1050 ,1050 ,2021-04-29,Owner,2 ,2 
2406,97,,Nadargul,,130.0,3200 ,3200 ,2021-04-29,Owner,3 ,3 
2407,97,Residential land / Plot,Yadagirigutta,,96.0,3447 ,3447 ,2021-04-29,Owner,0,0
2408,97,Residential Apartment,Laxminagar Colony,sai regency,62.0,1050 ,1050 ,2021-04-29,Owner,2 ,2 
2409,97,Residential land / Plot,Shadnagar,,12.0,1800 ,1800 ,2021-04-29,Owner,0,0
2410,97,Residential Apartment,Near pearson schol Kompally,Felix Residency,57.0,1280 ,1280 ,2021-04-28,Owner,2 ,2 
2411,97,Residential Apartment,SA COLONY TOMBS ROAD TOLICHOKI,Mawin famous residency,69.35,1825 ,1825 ,2021-04-28,Owner,3 ,3 
2412,97,Residential land / Plot,Shad nagar,,12.0,1044 ,1044 ,2021-04-28,Owner,0,0
2413,97,Residential land / Plot,Kottur,,25.25,1818 ,1818 ,2021-04-28,Owner,0,0
2414,97,Residential land / Plot,Jangaon,Vasundara Infra Developer,13.0,202 ,202 ,2021-04-28,Owner,0,0
2415,97,Residential land / Plot,Turkayanmjal,,44.0,1800 ,1800 ,2021-04-28,Owner,0,0
2416,97,Residential land / Plot,Bhongir,,15.75,150 ,150 ,2021-04-27,Owner,0,0
2417,97,Residential land / Plot,Markook,Kondapochama Sagar,170.0,43560 ,43560 ,2021-04-27,Owner,0,0
2418,97,Residential land / Plot,gadi kota,,30.01,1800 ,1800 ,2021-04-26,Owner,0,0
2419,97,Residential land / Plot,Nadargul,,45.0,1800 ,1800 ,,Owner,0,0
2420,97,Residential land / Plot,keesara cross road,,30.0,1350 ,1350 ,2021-04-23,Owner,0,0
2421,97,Residential land / Plot,Amangal revenue village,,52.0,200 ,200 ,2021-04-23,Owner,0,0
2422,97,Residential land / Plot,yadadri,,11.0,1350 ,1350 ,2021-04-22,Owner,0,0
2423,98,Residential land / Plot,Jalpally balapur municipality ranga ready,,12.0,1000 ,1000 ,2021-04-22,Owner,0,0
2424,98,Residential land / Plot,Koturu,,13.0,1395 ,1395 ,2021-04-21,Owner,0,0
2425,98,Residential land / Plot,Shad nagar,,12.0,1199 ,1199 ,2021-04-21,Owner,0,0
2426,98,Residential land / Plot,Padamati Somaram,,25.0,250 ,250 ,2021-04-20,Owner,0,0
2427,98,Residential land / Plot,Hayathnagar,,33.0,1350 ,1350 ,2021-04-20,Owner,0,0
2428,98,Residential land / Plot,15th Phase KPHB,,290.0,1746 ,1746 ,2021-04-20,Owner,0,0
2429,98,Residential land / Plot,goppannapally,,250.0,200 ,200 ,2021-04-20,Owner,0,0
2430,98,Residential land / Plot,Yadagirigutta,,20.0,1350 ,1350 ,2021-04-19,Owner,0,0
2431,98,Residential land / Plot,Sadashivapet,True Fortune Commercial BBG,50.0,4320 ,4320 ,2021-04-19,Owner,0,0
2432,98,Residential land / Plot,mattamaplly,Self,0.0,73 ,73 ,2021-04-19,Owner,0,0
2433,98,Residential land / Plot,Shad nagar,Milleniuam township,70.0,3600 ,3600 ,2021-04-19,Owner,0,0
2434,98,Residential land / Plot,Venkatapur,Agricultural,90.0,7622 ,7622 ,2021-04-19,Owner,0,0
2435,98,Residential land / Plot,Ranga Reddy,,86.0,4833 ,4833 ,2021-04-19,Owner,0,0
2436,98,Residential land / Plot,Besides my home ville,,56.48,3177 ,3177 ,2021-04-19,Owner,0,0
2437,98,Residential land / Plot,uppal kalan,,95.25,1350 ,1350 ,2021-04-19,Owner,0,0
2438,98,Residential land / Plot,Jalapalli,,60.0,285 ,285 ,2021-04-19,Owner,0,0
2439,98,Residential land / Plot,Kottur,,220.0,12600 ,12600 ,2021-04-18,Owner,0,0
2440,98,Residential land / Plot,"P. R Nagar, Erragadda",P. R Nagar,90.0,100 ,100 ,2021-08-03,Owner,0,0
2441,98,Residential land / Plot,"Immulnarva, Near JP Darga",,64.0,3600 ,3600 ,2021-04-18,Owner,0,0
2442,98,Residential land / Plot,Yellakonda,Agriculture Land,220.0,174240 ,174240 ,2021-04-17,Owner,0,0
2443,98,Residential Apartment,Bongulur,sri aero city,61.0,1423 ,1423 ,2021-08-02,Owner,3 ,3 
2444,98,Residential land / Plot,Patancheru,,43.4,1395 ,1395 ,2021-04-16,Owner,0,0
2445,98,Residential land / Plot,East city Bibinagar,,54.0,4860 ,4860 ,2021-04-16,Owner,0,0
2446,98,Residential land / Plot,Bhongir,,25.0,1296 ,1296 ,2021-04-15,Owner,0,0
2447,98,Residential land / Plot,Ghatkesar,,52.0,200 ,200 ,2021-04-15,Owner,0,0
2448,99,Residential land / Plot,road,Papi Reddy Colony,50.1,1503 ,1503 ,2021-07-29,Owner,0,0
2449,99,Residential land / Plot,Daulatabad,,70.0,10 ,10 ,2021-04-15,Owner,0,0
2450,99,Residential land / Plot,Piglipur,,26.0,1800 ,1800 ,2021-04-15,Owner,0,0
2451,99,Residential Apartment,Somajiguda,Usha Mansion,0.0,1958 ,1958 ,2021-04-15,Owner,3 ,3 
2452,99,Residential land / Plot,Salala Barkas,,20.7,1035 ,1035 ,2021-08-06,Owner,0,0
2453,99,Residential land / Plot,Shastri Puram Colony,Rajendra nagar Circle,95.0,2403 ,2403 ,2021-04-14,Owner,0,0
2454,99,Residential Apartment,"Gudimalkapur, Mehdipatnam","Sri Satya Sai Nilayam, Attapur",50.0,950 ,950 ,2021-04-13,Owner,2 ,2 
2455,99,Residential land / Plot,"burgul ,near shadnagar",swargaseema sandalwood farms ,9.0,1323 ,1323 ,2021-04-13,Owner,0,0
2456,99,Residential Apartment,Gulshan Colony,,99.0,1260 ,1260 ,2021-04-13,Owner,3 ,3 
2457,99,Residential Apartment,Vansthalipuram,Indirapriyadharshini Apparment,80.0,1355 ,1355 ,2021-04-13,Owner,2 ,2 
2458,99,Residential land / Plot,Balapur,The Palms Rainbow,30.0,9 ,9 ,2021-08-07,Owner,0,0
2459,99,Residential land / Plot,Gaddapotaram,Bashyam Elite County Phase 3,22.27,1413 ,1413 ,2021-04-13,Owner,0,0
2460,99,Residential land / Plot,lemamidi,,369.0,392040 ,392040 ,2021-04-13,Owner,0,0
2461,99,Residential land / Plot,sai baba nagar,,24.0,80 ,80 ,2021-04-13,Owner,0,0
2462,99,Residential land / Plot,"MAKTA MADARAM, TALLAKONDAPALLI, MAHABOOBNAGAR DISTRICT",,35.0,2970 ,2970 ,2021-04-13,Owner,0,0
2463,99,Residential land / Plot,Adibatla,,75.0,2250 ,2250 ,2021-04-13,Owner,0,0
2464,99,Residential land / Plot,jawaharnagar,,197.0,2587 ,2587 ,2021-04-13,Owner,0,0
2465,99,Residential land / Plot,Kamsanpally Shadnahar,Lakshmi Garden,12.0,2529 ,2529 ,2021-04-13,Owner,0,0
2466,99,Residential Apartment,"Kattlemandi, Nampally station Road, Abids","Krishna Residency, Abids, Hyderabad",275.0,3300 ,3300 ,2021-07-29,Owner,4 ,4 
2467,99,Independent House,Patelguda,,125.0,1350 ,1350 ,2021-04-13,Owner,4 ,4 
2468,99,Residential land / Plot,Kodamgal,Bijapur Highway,0.0,435600 ,435600 ,2021-04-13,Owner,0,0
2469,99,Residential land / Plot,Padmavati nagar,,48.0,1080 ,1080 ,2021-04-13,Owner,0,0
2470,99,Residential land / Plot,Bijapur,,35.0,1350 ,1350 ,2021-04-12,Owner,0,0
2471,99,Residential land / Plot,Near airport bawarchi,,42.0,1350 ,1350 ,2021-04-12,Owner,0,0
2472,99,Residential Apartment,Dilsukhnagar,Vijetha Heights,56.0,965 ,965 ,2021-04-12,Owner,2 ,2 
2473,100,Residential Apartment,"Eshwar villas road,Nizampet",Mega's fort,48.0,1050 ,1050 ,2021-08-04,Owner,2 ,2 
2474,100,Residential land / Plot,"Shiva gouri enclave, chandragiri colony",,55.0,900 ,900 ,2021-04-11,Owner,0,0
2475,100,Residential land / Plot,"HPR Gardenia,Mansanpally, Dabilguda, hyderabad",,58.0,2600 ,2600 ,2021-04-11,Owner,0,0
2476,100,Residential land / Plot,Ibrahimpatnam,,27.0,600 ,600 ,2021-08-02,Owner,0,0
2477,100,Residential land / Plot,Sadashivpet,,18.6,1395 ,1395 ,2021-08-02,Owner,0,0
2478,100,Residential land / Plot,Kanakamamidi,SCOPE Agri Farms and Recreation Pvt Ltd,150.0,9000 ,9000 ,2021-07-23,Owner,0,0
2479,100,Independent House,Turkayanmjal,,340.0,3150 ,3150 ,2021-07-26,Owner,4 ,5 
2480,100,Residential land / Plot,Hema Nagar,,0.0,1800 ,1800 ,2021-08-02,Owner,0,0
2481,100,Residential land / Plot,Chinchod,,13.2,1980 ,1980 ,2021-07-26,Owner,0,0
2482,100,Residential land / Plot,Keshampet,,9.9,1485 ,1485 ,2021-07-21,Owner,0,0
